<?xml version="1.0"?>
<!DOCTYPE datafile PUBLIC "-//FinalBurn Neo//DTD ROM Management Datafile//EN" "http://www.logiqx.com/Dats/datafile.dtd">

<datafile>
	<header>
		<name>FinalBurn Neo - Arcade Games</name>
		<description>FinalBurn Neo v1.0.0.03 Arcade Games</description>
		<category>Standard DatFile</category>
		<version>1.0.0.03</version>
		<author>FinalBurn Neo</author>
		<homepage>https://neo-source.com/</homepage>
		<url>https://neo-source.com/</url>
		<clrmamepro forcenodump="ignore"/>
	</header>
	<game name="88games" sourcefile="konami/d_88games.cpp">
		<description>'88 Games</description>
		<year>1988</year>
		<manufacturer>Konami</manufacturer>
		<rom name="861m01.k18" size="32768" crc="4a4e2959"/>
		<rom name="861m02.k16" size="65536" crc="e19f15f6"/>
		<rom name="861d01.d9" size="32768" crc="0ff1dec0"/>
		<rom name="861a08.a" size="65536" crc="77a00dd6"/>
		<rom name="861a08.c" size="65536" crc="b422edfc"/>
		<rom name="861a09.a" size="65536" crc="df8917b6"/>
		<rom name="861a09.c" size="65536" crc="f577b88f"/>
		<rom name="861a08.b" size="65536" crc="28a8304f"/>
		<rom name="861a08.d" size="65536" crc="e01a3802"/>
		<rom name="861a09.b" size="65536" crc="4917158d"/>
		<rom name="861a09.d" size="65536" crc="2bb3282c"/>
		<rom name="861a05.a" size="65536" crc="cedc19d0"/>
		<rom name="861a05.e" size="65536" crc="725af3fc"/>
		<rom name="861a06.a" size="65536" crc="85e2e30e"/>
		<rom name="861a06.e" size="65536" crc="6f96651c"/>
		<rom name="861a05.b" size="65536" crc="db2a8808"/>
		<rom name="861a05.f" size="65536" crc="32d830ca"/>
		<rom name="861a06.b" size="65536" crc="ce17eaf0"/>
		<rom name="861a06.f" size="65536" crc="88310bf3"/>
		<rom name="861a05.c" size="65536" crc="cf03c449"/>
		<rom name="861a05.g" size="65536" crc="fd51c4ea"/>
		<rom name="861a06.c" size="65536" crc="a568b34e"/>
		<rom name="861a06.g" size="65536" crc="4a55beb3"/>
		<rom name="861a05.d" size="65536" crc="97d78c77"/>
		<rom name="861a05.h" size="65536" crc="60d0c8a5"/>
		<rom name="861a06.d" size="65536" crc="bc70ab39"/>
		<rom name="861a06.h" size="65536" crc="d906b79b"/>
		<rom name="861a04.a" size="65536" crc="092a8b15"/>
		<rom name="861a04.b" size="65536" crc="75744b56"/>
		<rom name="861a04.c" size="65536" crc="a00021c5"/>
		<rom name="861a04.d" size="65536" crc="d208304c"/>
		<rom name="861a07.a" size="65536" crc="5d035d69"/>
		<rom name="861a07.b" size="65536" crc="6337dd91"/>
		<rom name="861a07.c" size="65536" crc="5067a38b"/>
		<rom name="861a07.d" size="65536" crc="86731451"/>
		<rom name="861.g3" size="256" crc="429785db"/>
		<video type="raster" orientation="horizontal" width="304" height="224" aspectx="4" aspecty="3"/>
		<driver status="good"/>
	</game>
	<game name="flagrall" sourcefile="pst90s/d_1945kiii.cpp">
		<description>'96 Flag Rally</description>
		<year>1996</year>
		<manufacturer>Promat?</manufacturer>
		<rom name="11_u34.bin" size="262144" crc="24dd439d"/>
		<rom name="12_u35.bin" size="262144" crc="373b71a5"/>
		<rom name="1_u5.bin" size="524288" crc="9377704b"/>
		<rom name="5_u6.bin" size="524288" crc="1ac0bd0c"/>
		<rom name="2_u7.bin" size="524288" crc="5f6db2b3"/>
		<rom name="6_u8.bin" size="524288" crc="79e4643c"/>
		<rom name="3_u58.bin" size="262144" crc="c913df7d"/>
		<rom name="4_u59.bin" size="262144" crc="cb192384"/>
		<rom name="7_u60.bin" size="262144" crc="f187a7bf"/>
		<rom name="8_u61.bin" size="262144" crc="b73fa441"/>
		<rom name="10_u102.bin" size="524288" crc="b1fd3279"/>
		<rom name="9_u103.bin" size="524288" crc="01e6d654"/>
		<rom name="13_su4.bin" size="524288" crc="7b0630b3"/>
		<rom name="14_su6.bin" size="262144" crc="593b038f"/>
		<video type="raster" orientation="horizontal" width="320" height="240" aspectx="4" aspecty="3"/>
		<driver status="good"/>
	</game>
	<game name="99lstwarb" cloneof="repulse" romof="repulse" sourcefile="pre90s/d_kyugo.cpp">
		<comment>Bootleg</comment>
		<description>'99: The Last War (bootleg)</description>
		<year>1985</year>
		<manufacturer>bootleg</manufacturer>
		<rom name="15.2764" size="8192" crc="f9367b9d"/>
		<rom name="16.2764" size="8192" crc="04c3316a"/>
		<rom name="17.2764" size="8192" crc="02aa4de5"/>
		<rom name="11.2764" size="8192" crc="aa3e0996"/>
		<rom name="12.2764" size="8192" crc="a59d3d1b"/>
		<rom name="13.2764" size="8192" crc="fe31975e"/>
		<rom name="14.2764" size="8192" crc="683481a5"/>
		<rom name="1.2732" size="4096" crc="8ed6855b"/>
		<rom name="8.2764" size="8192" crc="b161c853"/>
		<rom name="9.2764" size="8192" crc="44fd4c31"/>
		<rom name="10.2764" size="8192" crc="b3dbc16b"/>
		<rom name="2.27128" size="16384" crc="34dba8f9"/>
		<rom name="3.27128" size="16384" crc="8bd7d5b6"/>
		<rom name="4.27128" size="16384" crc="64036ea0"/>
		<rom name="5.27128" size="16384" crc="2f7352e4"/>
		<rom name="6.27128" size="16384" crc="7d9e1e7e"/>
		<rom name="7.27128" size="16384" crc="8b6fa1c4"/>
		<rom name="b.1j" merge="b.1j" size="256" crc="3ea35431"/>
		<rom name="g.1h" merge="g.1h" size="256" crc="acd7a69e"/>
		<rom name="r.1f" merge="r.1f" size="256" crc="b7f48b41"/>
		<rom name="n82s123n.5j" size="32" crc="cce2e29f"/>
